model_selection_score,features,parameters,model,r2_1,rmse_1,y_test_1,y_pred_1,y_indices_1,r2_per_fold_1,rmse_per_fold_1,r2_std_1,rmse_std_1,dataset,type
-0.6300710424901919,"['hist-7-074k-thigh.nii.gz-0.500000', 'mean-075k-thigh.nii.gz-0.500000', 'std-075k-thigh.nii.gz-0.500000', 'num-077k-thigh.nii.gz-0.500000', 'std-077k-thigh.nii.gz-0.500000', 'hist-0-077k-thigh.nii.gz-0.500000', 'hist-1-077k-thigh.nii.gz-0.500000', 'hist-15-077k-thigh.nii.gz-0.500000', 'hist-1-079k-thigh.nii.gz-0.500000', 'num-080k-thigh.nii.gz-0.500000', 'mean-080k-thigh.nii.gz-0.500000', 'hist-1-080k-thigh.nii.gz-0.500000', 'hist-3-080k-thigh.nii.gz-0.500000', 'hist-15-080k-thigh.nii.gz-0.500000', 'sum-082k-thigh.nii.gz-0.500000', 'mean-082k-thigh.nii.gz-0.500000', 'kurt-083a-thigh.nii.gz-0.500000', 'hist-1-083a-thigh.nii.gz-0.500000', 'hist-6-083a-thigh.nii.gz-0.500000', 'sum-083k-thigh.nii.gz-0.500000', 'kurt-083k-thigh.nii.gz-0.500000', 'hist-3-083k-thigh.nii.gz-0.500000', 'hist-5-083k-thigh.nii.gz-0.500000', 'hist-9-083k-thigh.nii.gz-0.500000', 'hist-13-083k-thigh.nii.gz-0.500000', 'hist-14-083k-thigh.nii.gz-0.500000', 'num-087f-thigh.nii.gz-0.500000', 'hist-0-087f-thigh.nii.gz-0.500000', 'hist-5-088f-thigh.nii.gz-0.500000', 'num-088k-thigh.nii.gz-0.500000', 'std-088k-thigh.nii.gz-0.500000', 'hist-1-088k-thigh.nii.gz-0.500000', 'hist-3-088k-thigh.nii.gz-0.500000', 'hist-18-088k-thigh.nii.gz-0.500000', 'num-090a-thigh.nii.gz-0.500000', 'kurt-090a-thigh.nii.gz-0.500000', 'std-091f-thigh.nii.gz-0.500000', 'hist-0-091f-thigh.nii.gz-0.500000', 'mean-092k-thigh.nii.gz-0.500000', 'num-0.500000-mean_mask']","{'memory': None, 'steps': [('prep', StandardScaler()), ('model', KNeighborsRegressor(n_neighbors=3, p=1, weights='distance'))], 'verbose': False, 'prep': StandardScaler(), 'model': KNeighborsRegressor(n_neighbors=3, p=1, weights='distance'), 'prep__copy': True, 'prep__with_mean': True, 'prep__with_std': True, 'model__algorithm': 'auto', 'model__leaf_size': 30, 'model__metric': 'minkowski', 'model__metric_params': None, 'model__n_jobs': None, 'model__n_neighbors': 3, 'model__p': 1, 'model__weights': 'distance'}",KNNR_Objective,0.6547964948403343,11.053705129584982,[61. 71. 99. ... 95. 73. 70.],"[ 64.24000942  88.23058755 108.12337967 ...  93.53026964  80.51436746
  82.60457474]",[ 2 17 19 ... 30 44 47],"[0.5300702909031152, 0.8135726738056567, 0.7744715858605316, 0.37287891797849093, 0.40353277173930135, 0.34742178685902814, 0.48809204733501044, 0.20064881302328297, 0.9253169142198663, 0.9066359269008744, 0.6556766945327348, 0.23684740496302414, 0.7003375105457977, 0.14673934126247623, 0.7172683237286632, 0.918742549719421, 0.7465443480876569, 0.5685415056181449, 0.3417479626815175, 0.4633299953115806, 0.7643430280000189, 0.7247013946077986, 0.111237273167904, 0.7654834885736224, 0.7524405167653603, -0.09114427956619298, 0.7031110880322722, -0.3217023339230094, -0.3487626936464887, 0.8608698314865222, 0.5549849798116154, 0.5665706650572808, 0.7339082908413066, 0.6845372255783378, 0.7217324782690706, 0.705928579991467, -0.019624322031306374, 0.24393037088961256, 0.6787539259074213, -0.3181862905002846, 0.8507076705057344, 0.7531372669261667, 0.5454060481855063, -2.5053813896705974, 0.04624716753603997, 0.7241480215079088, 0.7854323069955357, 0.5628032632824962, 0.43981332721272526, -0.0970397337555371, 0.76119944151181, 0.5022480850283673, 0.049149373407535446, -0.17520504555846017, 0.5546943657238601, -1.46156358527318, 0.7516783064336731, 0.710225638839621, 0.862860284089648, 0.20387611293475671, 0.6079938917876561, -1.0135580029744546, 0.6071908017112453, 0.6916639154260644, 0.7162120436584815, 0.35181168136563346, 0.6694141633536328, 0.8087930130892019, 0.7804810830843822, 0.04612251189754413, 0.7530213737813674, 0.8299875011877557, 0.4162824305874405, 0.6979136295181163, -0.06761028520094903, 0.7574384347132253, 0.7644345226963417, 0.5779407640476774, 0.4225800291729659, 0.21034594310882226, 0.6934137232405604, 0.7170627256222215, 0.4608864435732106, -0.9867521051311976, 0.18822583185958086, 0.3781057422138857, 0.0579341240522383, 0.7445014945162483, 0.9037417219714781, 0.31314850676290107, -0.11564176033397788, 0.6099699019099256, 0.825801281826313, 0.4538023207844235, 0.5915493735002026, 0.8711960170142381, 0.5762177223997585, 0.06013386111984487, 0.5918352790878272, 0.7638729826891779, 0.7208643353830944, -0.223344565817595, 0.776948893190727, 0.6631237494420426, 0.8519119868633668, 0.7660290550786313, 0.468158776318652, 0.40171741131378047, 0.6247039746361119, 0.8199894858745991, 0.7869117550692425, -0.5512337721124039, 0.521040539191943, 0.6234548701908924, 0.6739799258088647, 0.08058377262553951, 0.8683055040124156, 0.2591403071473549, 0.6820670348955677, 0.6016714147789755, -0.9495684002215294, 0.7600879002070369, 0.8313453888320016, 0.739696135957617, 0.7314925270372951, 0.4534359850555395, 0.7451282934544056, 0.33643203539285327, 0.5838103568459467, 0.41066490543817924, -0.7072653103076194, 0.7002216062692179, 0.48747786026170004, 0.644018053707286, 0.7785728581107061, 0.5163926834965713, 0.4606017588815222, 0.17942630518234004, 0.5468601887940936, 0.8328688743778536, 0.6295748867349897, 0.49370347207701215, -0.5676610288360151, 0.8174995353445278, 0.8045190704526194, 0.8183904716691779, 0.560853140190267, -0.4577714205636898, 0.8278409660633465, 0.6128777691940027, 0.7004888603120356, 0.6626330493707562, 0.01528509144863277, 0.7810171466388398, 0.8178646273916598, 0.23129635525032355, 0.6356176920376556, -2.0817971659571226, 0.7297157752696029, 0.6038859687720695, 0.7550174959666518, 0.697617617524434, 0.6874736971607556, 0.6354610315406044, 0.4812806361340348, 0.449023204215657, -0.041357516334438627, 0.732432258047042, 0.7936978721521912, 0.5458779483792179, 0.74303627677144, 0.2814598737283994, 0.5113937519365044, 0.9461570579617712, 0.6594560350892462, 0.6901720586363429, 0.40435901326823, 0.6828435493704348, 0.5097713480173722, 0.4231831999932024, 0.8032031688362508, 0.8313735538332752, -1.1634719760888648, 0.007284793002286016, 0.7352481235481972, 0.6423346191031025, 0.6482073571096869, 0.15358160112863195, 0.5014087631582874, 0.0792543946486628, 0.8370087227495941, 0.8203071006867648, 0.24702314113460422, 0.881748737615802, -0.730703824910762, -2.4724102175113503, 0.5821290443563402, 0.48832961190769686, 0.8803416210534512, 0.7029159486258754]","[8.769938942519696, 8.546535093844263, 9.476836299782374, 17.134169560744613, 11.171132394678397, 13.344712192368053, 9.389458194229997, 9.527369422938012, 6.087132592423887, 5.452876656921242, 14.150728998950576, 10.527426834033356, 10.19556707635464, 7.953602779332255, 9.682006920019044, 6.662178702524393, 9.42492257583589, 16.152045369020453, 11.461145274476992, 9.435443327038582, 11.544570573217067, 12.28794685348775, 9.690851087594154, 9.932435710339611, 8.072369993329527, 14.870728764659846, 11.06273958133674, 11.29192460432901, 10.601740005169312, 8.58173851072541, 6.904955814619682, 14.031581357699146, 12.397182597196913, 11.057491291107997, 7.618527891990881, 11.339432454877583, 13.388637734761177, 10.563298542416002, 10.647261157051041, 13.993709183450514, 6.613822838708325, 11.153396145335696, 10.764923357060097, 13.26830973129887, 10.412007745390422, 9.349568276779445, 11.848999695723453, 7.507459355545314, 13.097389350561139, 13.087802149159824, 11.93668015954548, 11.415525245383593, 14.566116583260849, 14.255263558693578, 11.43336970721893, 9.98122980585595, 11.416711340094249, 9.440856101024238, 6.478020767840107, 12.82097765876513, 12.230412808188184, 12.408918367883532, 9.03723293625895, 15.513653463721342, 8.793425675143713, 10.296348894577415, 10.6610153000079, 8.115756014418992, 6.701030816570546, 13.646174663806452, 9.184975906655822, 7.812457172592738, 9.620377513681424, 10.149455765425175, 14.163054411134503, 8.400309639214353, 12.06780066364647, 8.378694383975922, 10.208244966234195, 18.083872752469702, 14.873433741166393, 9.342285040439092, 10.326647884794593, 9.364455692572465, 12.061839426750884, 13.74536032570702, 10.8287133611959, 7.915870670361544, 6.777061887343716, 11.610107904226414, 16.062134262831712, 12.28979883827971, 6.753235682880309, 12.071809112401803, 9.180249412068907, 9.622854571358438, 9.623927011128025, 11.356518840232468, 10.301593441655758, 9.681051008075197, 9.094899776695895, 11.412809227621368, 6.894988402511306, 13.198932150238411, 6.341460610808594, 7.625928022135351, 14.361440777898709, 6.783649640602644, 14.400413320204917, 8.21029458959322, 10.396301896502049, 16.10190948545506, 14.141859274731091, 11.429338619663996, 6.889346059991914, 14.538348425372433, 6.581528290494768, 13.938072858709482, 11.485070945942295, 7.623104007592873, 10.368077710024387, 7.901294814530369, 6.997574968690381, 13.442794610814168, 11.356631961681506, 12.366553596221138, 11.208185948157404, 10.635784198734829, 7.3932112870005495, 6.444513460868494, 12.949571139668173, 9.460910741648997, 8.555174393304336, 12.049941101011216, 8.153364250315278, 9.243229553693471, 10.805773267919106, 10.903761318626765, 13.843423654904324, 8.846157755845347, 11.323362447704815, 11.01363744704185, 17.268583167022204, 8.764269381445764, 9.316304670792867, 8.280560751732096, 6.452407458828029, 12.600619186759378, 9.076764959470035, 13.72116776791672, 14.300624816060251, 8.893996774137804, 16.1072972658786, 8.550786022026065, 9.765141381069594, 10.167068768323098, 7.704800516920081, 15.627937336772948, 9.485494992603009, 11.542372048370039, 10.356384566039987, 6.331071370570802, 10.285012018704421, 10.059321149802003, 10.284022303738121, 16.913881763215276, 11.35837249058011, 10.107366143812875, 8.178842519247574, 12.22163293013399, 8.254155078599654, 11.32428598594759, 13.896332147416357, 2.2682575337047943, 13.296225613368089, 8.24769336194866, 15.625721353304986, 9.175850246202982, 8.844903751816316, 9.840789177986993, 10.185247317395543, 7.05200322003164, 9.857786241984464, 11.134590211815082, 11.728312250886413, 7.171768875449618, 8.0046936915367, 14.668959277701155, 9.037257025557507, 16.536669700678765, 6.111271567173143, 7.249495263788784, 14.349852085503484, 8.184500924513344, 13.089678325542055, 18.61627865271438, 21.402790182539672, 11.290570931829052, 4.759760471621786, 6.050401391403763]",0.5408216901784414,2.9197137171669,thigh,all
-0.7399378545995465,"['num-074k-thigh.nii.gz-0.500000', 'hist-3-075k-thigh.nii.gz-0.500000', 'hist-13-077k-thigh.nii.gz-0.500000', 'hist-0-080k-thigh.nii.gz-0.500000', 'hist-3-082k-thigh.nii.gz-0.500000', 'std-083a-thigh.nii.gz-0.500000', 'hist-1-083a-thigh.nii.gz-0.500000', 'hist-17-083a-thigh.nii.gz-0.500000', 'kurt-083k-thigh.nii.gz-0.500000', 'num-084a-thigh.nii.gz-0.500000', 'hist-3-090a-thigh.nii.gz-0.500000', 'num-0.500000-mean_mask']","{'memory': None, 'steps': [('prep', StandardScaler()), ('model', LinearRegression(fit_intercept=1))], 'verbose': False, 'prep': StandardScaler(), 'model': LinearRegression(fit_intercept=1), 'prep__copy': True, 'prep__with_mean': True, 'prep__with_std': True, 'model__copy_X': True, 'model__fit_intercept': 1, 'model__n_jobs': None, 'model__positive': False}",LinearRegression_Objective,0.7551611104487128,9.30915962444878,[61. 71. 99. ... 95. 73. 70.],"[ 71.5408823  100.31212571 103.6584184  ...  96.40768634  81.83627526
  88.97034323]",[ 2 17 19 ... 30 44 47],"[-0.34283208480520977, 0.8947695465049337, 0.9301494015241718, 0.7971493036771722, 0.5630461496792832, 0.582125616938159, 0.4308976334695218, 0.7123215245845346, 0.700829248650358, 0.9733598923951577, 0.7177690369018246, 0.9440037485813685, 0.7767675224957415, 0.279609532986804, 0.5459693308387552, 0.8413707842972974, 0.6448657070435424, 0.8984974340051607, 0.40266620708015355, 0.7803165507424419, 0.7472762540490872, 0.5990404189416587, 0.368834866219107, 0.9325501613793141, 0.6662280623799343, 0.5348883607529669, 0.8688358980843519, 0.05694320967429933, 0.7319111960879241, 0.8638044015178784, 0.6014784700647674, 0.6277297294362966, 0.9000647291651557, 0.8180494654396531, 0.19050049833909166, 0.9060629805277863, 0.5699730718549816, 0.5952061617853894, 0.8725311148949972, 0.4450767708570955, 0.4658539142300503, 0.8912487617289739, 0.6924821266721262, -0.1892905063013064, 0.2540251317364445, 0.4784915095668192, 0.9053672142521308, 0.7781961191244049, 0.5129558027021026, 0.5757164415131677, 0.7416904885990687, 0.8703268137880618, 0.7611819522077918, 0.5788371286829931, 0.8787890843496906, -1.7128504420608426, 0.6690317976122471, 0.9328715820596574, 0.7398973135431625, 0.2948938112093671, 0.9060408386296566, -2.649801425988168, 0.5759823152483052, 0.897557505184611, 0.960570135066985, 0.4720278256679874, 0.7377334586759072, 0.8987059094395572, 0.2784320714710917, 0.6171327042326057, 0.5922897190045386, 0.7636677329418383, 0.7636877074470609, 0.9202568521490364, 0.7031266297278979, 0.7351013868773227, 0.8746615979939628, -0.16460864595959235, 0.9281104109479557, 0.6202495780904669, 0.8751637889213362, 0.9035284795349621, 0.1486013691364083, -0.2701405836922586, 0.45684374164461306, 0.6787609955065907, -0.21730337601709881, 0.688670007501702, 0.8949082421888261, 0.5786544865887299, 0.6132640962718674, 0.8492717785763048, 0.7618691182968457, 0.4037681339919129, 0.9362750569590792, 0.8684052840294306, 0.8487500672126962, 0.5935213683626083, 0.9597941747060827, 0.4525964199958705, 0.6392338988439885, -1.0599579949046527, 0.34099943369227004, 0.9245478714051595, 0.8546944573997532, 0.7290826947005786, 0.8594887625834677, 0.30841128321037337, 0.8740878353440815, 0.8099410618307005, 0.9829774081275177, 0.3522750119976188, 0.6038288586825716, 0.853859017768312, 0.75558087544724, 0.4778541627909123, 0.20094352448276553, 0.5573720994165678, 0.9329397583755498, 0.14809664436134973, -1.9370659646012154, 0.8723512175099674, 0.5146997557282492, 0.8584902817375516, 0.853122664609611, 0.8386151402836698, 0.8248164745671014, 0.30671029114606063, 0.8457246168907315, 0.4010177737148446, -1.161452154128975, 0.750334054479889, 0.6756146563075127, 0.7474499035040192, 0.8240184192402631, 0.2507165940248799, 0.48561755912085713, 0.810503250249311, 0.7594909364138079, 0.9004895667455393, 0.8684060516933473, 0.6992851025623906, -0.14724660530652645, 0.6635422841538215, 0.8051451649901332, 0.6888403607350556, 0.6271841434722625, 0.06260346119039395, 0.9569154050696272, 0.9417909988935252, 0.9931675830057689, 0.5829906681245562, 0.6999579191920338, 0.7335625803200254, 0.7100849521579006, 0.5206964358191791, 0.7983699175026019, 0.39587557261014505, 0.7189290102690157, 0.6317926733639048, 0.8448244050832706, 0.736294702150124, 0.9134106876590165, 0.5253325219570564, 0.6574192685174556, 0.7590767688465043, 0.4816642363224547, 0.537597918590857, 0.8715365700012184, 0.8322134423327692, 0.9355638127042502, 0.40605168220393795, 0.7813236043831635, 0.10359350601669126, 0.653215147309754, 0.4359857386125603, 0.8886708393964291, 0.5995415432152091, 0.450233725561734, 0.7858463027528256, 0.8130108693201678, 0.9266597586906655, -0.02365503034688521, -0.12740321731809856, 0.8787404516786785, 0.791976202558186, 0.4474038683460906, 0.16452626456593566, 0.7741212768344716, 0.704375624280133, 0.4061072683546726, 0.8598007133684449, 0.8025246047276564, 0.726378270393499, 0.24405181485923422, 0.1639710541591317, 0.9116240778059155, 0.6757808691003677, 0.9056679912680619, 0.1472188554834869]","[14.8248727216499, 6.421049469751618, 5.274093339010651, 9.744860162511626, 9.56140447699274, 10.67863643396833, 9.900104758829817, 5.715548013723489, 12.183195154090965, 2.9127537261418546, 12.811439596686197, 2.851648657729062, 8.799821934866987, 7.3081426361632, 12.26932723310522, 9.308426435789162, 11.156375076151193, 7.834233736506261, 10.91793372842258, 6.0368073768023285, 11.955305037653776, 14.829537836505892, 8.166585320857653, 5.326715571510135, 9.373163347332147, 9.708894146815352, 7.353146099966365, 9.538279941607763, 4.72659852952836, 8.490752035589646, 6.534305924546313, 13.00399055688531, 7.597430279137732, 8.397677934207831, 12.994156547775791, 6.40889707861075, 8.694890626476225, 7.729218845168397, 6.706888491141768, 9.079478431936895, 12.510187973431705, 7.402807675835427, 8.853893562109487, 7.728441763657398, 9.208283048029319, 12.855358652308874, 7.869014305554563, 5.3473560734452805, 12.212442688381419, 8.139236044983466, 12.414695934089123, 5.826590817697391, 7.299972180150209, 8.533819767952632, 5.965076502705074, 10.478315033760977, 13.18034642977417, 4.543961108051403, 8.921402471349014, 12.06585437100266, 5.987758344564367, 16.70653841210537, 9.389373973875461, 8.942150661508848, 3.277734418805268, 9.292619775431854, 9.495719769641685, 5.907029750503615, 12.14910402010381, 8.64547305217729, 11.801145572218813, 9.21104141093069, 6.121162212385678, 5.214634543012444, 7.468547896420366, 8.778577420873622, 8.802669221205269, 13.918090318404994, 3.601954176674769, 12.540710417863137, 9.490851470669844, 5.455161253254287, 12.9773409902496, 7.487495849538856, 9.866391013757772, 9.878977387677022, 12.309364578704384, 8.73805931887668, 7.081197960331552, 9.093352352513442, 9.456885202704465, 7.6399937006731875, 7.895820905974799, 12.612611714082595, 3.626097063525738, 9.726542785414996, 5.749479375393016, 7.468460424955811, 3.2331895361111256, 14.740203672155927, 10.33958516137042, 14.809736844452448, 11.851525154172284, 6.246537436519325, 6.281602291303671, 8.205973514965294, 7.381804554993102, 7.293469599562025, 8.341071039899711, 8.436337649090012, 2.9384072007709316, 10.404808253893348, 12.86170521384616, 7.1203049386392, 5.965178193717769, 10.956072578892313, 16.211816443740773, 10.773433608118843, 5.27470844087032, 11.148239053538411, 12.725822326336514, 5.763423448222196, 11.870081616690692, 9.911568547823174, 8.399409508958565, 6.7198497253423195, 9.292255549771532, 10.871367775589638, 4.501277631408361, 6.497046140972766, 14.570608559890626, 8.634007773520542, 6.806175814661681, 10.149501379305653, 7.268671215969792, 11.505364041275323, 10.552227729214296, 5.239844799174231, 10.085399916463091, 6.825906254315231, 6.74905793806563, 8.488007864693218, 14.772670669121025, 11.90005521754381, 9.301373379473638, 10.83882145203723, 5.945167314553275, 10.10436075919763, 4.540745782665069, 5.320618153759536, 2.1599102484902515, 9.888230616861627, 8.891161554636954, 9.431887086652884, 12.320171830655852, 8.028263535436956, 5.731396072529023, 6.919310722221254, 9.672921454785405, 11.128360055519112, 8.242374508670581, 5.912326298457628, 5.413693468303023, 11.478666332814413, 8.357535802897821, 11.184484586447255, 8.013491238741388, 13.287124729694655, 6.454011711881605, 7.428848851563747, 4.133344784049775, 10.295789244259717, 9.296546187871709, 9.25508619820384, 13.417507335906748, 11.12800361700947, 6.755418448727937, 10.310703003691858, 9.366618099885711, 5.996167632936532, 9.92820439862446, 4.650726771105555, 6.780794332506155, 11.865923273838254, 7.937321462212548, 5.469458634992727, 10.032409751587176, 14.573811774218477, 6.082778126506752, 9.370188876901068, 11.665501302918688, 6.403467569614237, 7.348743782398432, 12.449863823290709, 8.650946210035976, 9.134568046720855, 9.842746050698334, 8.987524354840756, 4.226132233289318, 10.250931064861138]",0.4662519896279823,2.875146555261592,thigh,all
